pert_id	pert_iname	n_genes	n_positive_mr_effect	n_strong_precision_match	mean_mr_lincs_effect	median_mr_lincs_effect	sum_mr_lincs_effect	mean_precision_match	median_precision_match	sum_precision_match	mean_lincs_z	mean_mr_ivw_beta	median_mr_ivw_beta	fraction_positive_mr_effect	clinical_phase	moa	target	disease_area	indication	annotation_source	biology_note
BRD-K19894101	MST-312	13	7	7	-0.12215285831249058	0.2646449730870407	-1.5879871580623774	-0.15435959593462284	2.227631817714622	-2.0066747471500967	0.24412306476957524	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A79768653	sirolimus	13	7	6	0.051869736675142386	0.20796754114239846	0.674306576776851	-0.1549407797277888	1.5108085188873677	-2.0142301364612543	-0.033357684428875226	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	mTOR inhibitor	FKBP1A|MTOR	transplant|pulmonary	organ rejection|lymphangioleiomyomatosis	Broad Repurposing Hub	
BRD-A24054354	BRD-A24054354	13	7	3	-0.03976753881180072	0.09983255496708987	-0.5169780045534094	-0.17613287275362488	0.8694309611782864	-2.2897273457971234	0.003721872201332679	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K68065987	MK-2206	13	4	3	-0.060847421349873164	-0.24627637717885786	-0.7910164775483511	-0.18441526402247702	-1.7891082742944522	-2.397398432292201	-0.15826309873507574	0.46811178153786825	0.8048867209111468	0.3076923076923077	Phase 2	AKT inhibitor	AKT1|AKT2|AKT3	not annotated		Broad Repurposing Hub	
BRD-K06980535	promazine	13	6	4	-0.1785075949768992	-0.39115500935849296	-2.3205987346996895	-0.19335514588403255	-2.4990578976964497	-2.5136168964924233	0.22988267128284162	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|HRH1|HTR2A|HTR2C	neurology/psychiatry	schizophrenia	Broad Repurposing Hub	
BRD-K19796430	sonidegib	13	7	3	0.039136429234686694	0.07413288975181248	0.508773580050927	-0.20655286732939723	0.30611750623128403	-2.685187275282164	0.26101153745101047	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	smoothened receptor antagonist	SMO	oncology	basal cell carcinoma (BCC)	Broad Repurposing Hub	
BRD-A71390734	idarubicin	13	7	4	-0.020897941224291252	0.02486890048911594	-0.2716732359157863	-0.2234529186013092	0.20539598805093975	-2.9048879418170195	0.283745146714724	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	topoisomerase inhibitor	TOP2A	hematologic malignancy	acute myeloid leukemia (AML)	Broad Repurposing Hub	
BRD-K26657438	imiquimod	13	8	2	-0.034576311362590206	0.09963066109412297	-0.4494920477136727	-0.22501383235307804	0.3525321845187329	-2.9251798205900146	0.14190251781390265	0.46811178153786825	0.8048867209111468	0.6153846153846154	Launched	interferon inducer|toll-like receptor agonist	TLR7|TLR8	dermatology|infectious disease|oncology	actinic keratosis (AK)|genital warts|basal cell carcinoma (BCC)	Broad Repurposing Hub	
BRD-A36275421	BRD-A36275421	13	7	5	0.14951782102996716	0.1424494777337573	1.943731673389573	-0.22627220755051744	0.5882177132686303	-2.9415386981567266	-0.016453871360191934	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K15563106	phloretin	13	7	5	0.043417814578631815	0.05757357807307764	0.5644315895222136	-0.23085724730135126	0.4182510969636091	-3.0011442149175664	0.020496156353216905	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	sodium/glucose cotransporter inhibitor	AQP9|CLCN3|SLC23A1	not annotated		Broad Repurposing Hub	
BRD-A36630025	SN-38	13	7	3	0.03128279036040061	0.07880509006489388	0.40667627468520795	-0.23743410407517634	0.374227275109739	-3.0866433529772923	-0.004066351514596205	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	topoisomerase inhibitor	TOP1	oncology	colorectal cancer	Broad Repurposing Hub	
BRD-K48923948	BMS-641988	13	7	3	-0.050974896486646215	0.011901392140949285	-0.6626736543264008	-0.2472371880672775	0.10223424648694816	-3.214083444874608	0.08948350927004448	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K41996876	tyrphostin-1	13	7	2	0.007658740819485272	0.0269000083208084	0.09956363065330853	-0.26741871002010487	0.20923032687172027	-3.4764432302613635	-0.002642310009552882	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K32164935	tolazamide	13	4	2	-0.059308809163372285	-0.0992274093988358	-0.7710145191238397	-0.2740685013218402	-0.7030237695296717	-3.5628905171839227	-0.033720869284409746	0.46811178153786825	0.8048867209111468	0.3076923076923077	Launched	ATP channel blocker	ABCC8|KCNJ1|KCNJ10|KCNJ11	endocrinology	diabetes mellitus	Broad Repurposing Hub	
BRD-K59184148	SB-216763	13	5	4	-0.057433893946861776	-0.19921484028221098	-0.7466406213092031	-0.28324225318268914	-1.4331798653800396	-3.6821492913749587	0.10673248538604149	0.46811178153786825	0.8048867209111468	0.38461538461538464	Preclinical	glycogen synthase kinase inhibitor	CCNA2|CDK2|GSK3A|GSK3B	not annotated		Broad Repurposing Hub	
BRD-A58280226	Y-27632	13	7	3	0.029252251441076425	0.00932091221873218	0.38027926873399354	-0.29502781010969653	0.06217439906280642	-3.835361531426055	0.06215290739559209	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	rho associated kinase inhibitor	PKIA|PKN2|PRKACA|PRKCE|ROCK1|ROCK2	not annotated		Broad Repurposing Hub	
BRD-K09778810	FGIN-1-27	13	7	2	-0.016811332336973014	0.009866163873780925	-0.21854732038064917	-0.3005641764179138	0.08304779156637296	-3.9073342934328794	-0.060366565504899376	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	inositol monophosphatase inhibitor	TSPO	not annotated		Broad Repurposing Hub	
BRD-K17349619	HLI-373	13	5	3	-0.01755247006503742	-0.09228384767528557	-0.22818211084548645	-0.3028844563069458	-0.8993782469312268	-3.937497931990296	0.22143800384723222	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K23582869	BRD-K23582869	13	6	0	-0.07950815565607215	-0.0013930061188967276	-1.033606023528938	-0.3125161764715412	-0.011725538242908205	-4.062710294130035	0.07105785683737713	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A35108200	dexamethasone	13	6	2	-0.05544640832769209	-0.009858095986618295	-0.7208033082599972	-0.33868151492360166	-0.040707110834546166	-4.402859694006821	0.0886615481800758	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	glucocorticoid receptor agonist	ANXA1|NOS2|NR0B1|NR3C1|NR3C2	endocrinology|rheumatology|allergy|gastroenterology|hematology|neurology/psychiatry|dermatology	hypercalcemia|rheumatoid arthritis|psoriatic arthritis|osteoarthritis|allergic rhinitis|ulcerative colitis|anemia|multiple sclerosis|enteritis|lupus|dermatitis herpetiformis (DH)|nephrotic syndrome|psoriasis	Broad Repurposing Hub	
BRD-A84045418	calpeptin	13	7	2	-0.08184341562279494	0.033076868267099845	-1.0639644030963342	-0.34808862062166945	0.2784223834771751	-4.525152068081703	0.14764545743282026	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	calpain inhibitor	not annotated	not annotated		Broad Repurposing Hub	
BRD-A46335897	promethazine	13	7	3	-0.04577061764430534	0.007748777688118013	-0.5950180293759694	-0.35632376862692755	0.06656283893158353	-4.632208992150058	0.20175601169466972	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	histamine receptor antagonist	HRH1	neurology/psychiatry|allergy	sedative|allergic rhinitis	Broad Repurposing Hub	
BRD-K77432048	BRD-K77432048	13	4	3	-0.1673378824534924	-0.04428827199150899	-2.1753924718954014	-0.3629022341661378	-0.2261741816122926	-4.717729044159792	0.07238439212624843	0.46811178153786825	0.8048867209111468	0.3076923076923077	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K35669573	TUL-XX023	13	4	0	-0.09439401680460358	-0.026256833577088086	-1.2271222184598465	-0.36965451962102375	-0.22554904200246692	-4.805508755073308	0.023860217806381694	0.46811178153786825	0.8048867209111468	0.3076923076923077	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K61314889	endo-IWR-1	13	5	2	-0.01870522069817225	-0.1317000091075897	-0.24316786907623927	-0.37710205202308	-0.6852186109523059	-4.90232667630004	-0.13057307440500995	0.46811178153786825	0.8048867209111468	0.38461538461538464	Preclinical	PARP inhibitor	TNKS|TNKS2	not annotated		Broad Repurposing Hub	
BRD-K78930611	MW-STK33-2B	13	5	0	-0.0962141478849942	-0.059695375096398516	-1.2507839225049247	-0.4006705320547461	-0.502481930353576	-5.208716916711699	-0.01975538539521108	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K26664453	cytochalasin-b	13	6	4	-0.03169964847238918	-0.13642656034518733	-0.4120954301410593	-0.4014706917274864	-0.6036215026613109	-5.219118992457323	0.03246538455669697	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 2	microtubule inhibitor	ACTB	not annotated		Broad Repurposing Hub	
BRD-K50590187	capsaicin	13	5	4	-0.06027471444934145	-0.1287960110555963	-0.7835712878414389	-0.40634238511394305	-0.5318383493328221	-5.28245100648126	0.020280776115564166	0.46811178153786825	0.8048867209111468	0.38461538461538464	Launched	TRPV agonist	CFTR|TRPV1	neurology/psychiatry|rheumatology	muscle pain|rheumatoid arthritis	Broad Repurposing Hub	
BRD-K64642496	KO-143	13	8	3	0.002932513973509414	0.03704569198958417	0.03812268165562238	-0.4066060849865651	0.35492381108629356	-5.285879104825346	0.10874282511381003	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K88510285	bortezomib	13	5	2	0.023556871714042058	-0.09243584143539815	0.30623933228254674	-0.4162718097687047	-0.9008595449585429	-5.4115335269931615	-0.004719892946573396	0.46811178153786825	0.8048867209111468	0.38461538461538464	Launched	NFkB pathway inhibitor|proteasome inhibitor	PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA	hematologic malignancy	multiple myeloma|mantle cell lymphoma (MCL)	Broad Repurposing Hub	
BRD-A45889380	mepacrine	13	4	4	-0.09036559845112645	-0.10450232699578774	-1.1747527798646438	-0.4188952552613458	-0.8224107043972059	-5.445638318397496	0.16140890923830178	0.46811178153786825	0.8048867209111468	0.3076923076923077	Launched	cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator	PLA2G1B	infectious disease	giardiasis	Broad Repurposing Hub	
BRD-K68548958	BRD-K68548958	13	7	4	-0.14800456411239774	0.03273955374696	-1.9240593334611704	-0.42170061327909036	0.13936294827759152	-5.4821079726281745	0.15331856447916767	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K89732114	trifluoperazine	13	6	2	-0.05015955218253098	-0.09366315045932662	-0.6520741783729027	-0.4327185280095268	-0.6711524419654079	-5.6253408641238485	0.3176499353005336	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	dopamine receptor antagonist	ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1	neurology/psychiatry	schizophrenia	Broad Repurposing Hub	
BRD-A25004090	erastin	13	8	5	-0.2738055224371937	0.23248539075609861	-3.559471791683518	-0.43693229240156345	1.3036120679025147	-5.680119801220325	0.2629653868766932	0.46811178153786825	0.8048867209111468	0.6153846153846154	Preclinical	ion channel antagonist	VDAC2	not annotated		Broad Repurposing Hub	
BRD-K03763695	TUL_XIX002	13	5	1	-0.11107153610300752	-0.039228101423337255	-1.4439299693390977	-0.4435574589381665	-0.33697363658236534	-5.766246966196165	-0.0002001512688226254	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A34817987	itraconazole	13	5	2	-0.09032282138593714	-0.19696201449620782	-1.1741966780171829	-0.45850379833273186	-1.3138193561023765	-5.960549378325514	0.2799560370353552	0.46811178153786825	0.8048867209111468	0.38461538461538464	Launched	cytochrome P450 inhibitor	not annotated	infectious disease	onychomycosis|histoplasmosis|blastomycosis|aspergillosis	Broad Repurposing Hub	
BRD-K80738081	resveratrol	13	9	1	-0.09412045322375465	0.029482996136110537	-1.2235658919088104	-0.46039904517658753	0.11586926346196204	-5.985187587295638	-0.018111552183444665	0.46811178153786825	0.8048867209111468	0.6923076923076923	Launched	cytochrome P450 inhibitor|SIRT activator	CSNK2A1|NQO2|PTGS1|PTGS2	not annotated		Broad Repurposing Hub	
BRD-K32330832	VER-155008	13	5	2	-0.03638305901148012	-0.11440521141567578	-0.4729797671492415	-0.47538029320762704	-0.9448898413174163	-6.179943811699151	0.06054013852889721	0.46811178153786825	0.8048867209111468	0.38461538461538464	Preclinical	HSP inhibitor	HSPA1A	not annotated		Broad Repurposing Hub	
BRD-K55966568	orantinib	13	6	3	-0.09300310993240299	-0.13299159127248056	-1.2090404291212389	-0.4925475916199082	-1.1411338687837294	-6.403118691058807	-0.07272308033246261	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 3	FGFR inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor	AURKA|AURKB|EGFR|FGFR1|FGFR2|KDR|PDGFRA|PDGFRB	not annotated		Broad Repurposing Hub	
BRD-K08845546	tacrolimus	13	6	2	-0.044959039928582085	-0.03678332212856966	-0.5844675190715671	-0.49505787624447556	-0.333007678450456	-6.435752391178182	0.2569423100123039	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	calcineurin inhibitor	FKBP1A	transplant	organ rejection	Broad Repurposing Hub	
BRD-K20755323	SKI-II	13	7	3	0.01984346569542251	0.0013470648647453275	0.25796505404049264	-0.5036674757120749	0.011731442719372572	-6.547677184256973	-0.1246269179078249	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	sphingosine kinase inhibitor	SPHK1	not annotated		Broad Repurposing Hub	
BRD-K70792160	10-DEBC	13	4	2	-0.09107088235405866	-0.12106485442555022	-1.1839214706027625	-0.5074483792864986	-0.9586040423524133	-6.596828930724481	0.08046914006655033	0.46811178153786825	0.8048867209111468	0.3076923076923077	Preclinical	AKT inhibitor	PIM1	not annotated		Broad Repurposing Hub	
BRD-K69690935	curcumin	13	6	1	-0.04335414994138915	-0.07616640231754997	-0.5636039492380589	-0.5272929308572759	-0.24661786162591304	-6.854808101144586	-0.006787571482933501	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor	APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CHRM3|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH	not annotated		Broad Repurposing Hub	
BRD-A12409803	orteronel	13	5	4	-0.1409897592047824	-0.14023141995427474	-1.8328668696621713	-0.5412099980039122	-0.5790586703875924	-7.035729974050859	0.30234615390117353	0.46811178153786825	0.8048867209111468	0.38461538461538464	Phase 3	androgen biosynthesis inhibitor|androgen receptor antagonist|cytochrome P450 inhibitor	CYP17A1	not annotated		Broad Repurposing Hub	
BRD-K95985487	BRD-K95985487	13	7	0	-0.08539316126787123	0.06447048638360163	-1.110111096482326	-0.5792042039090806	0.266218470416278	-7.529654650818047	0.132069149090407	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K90382497	GW-843682X	13	9	5	-0.19266127539789252	0.2636031294213459	-2.5045965801726027	-0.6155080566165421	0.904580084174125	-8.001604736015047	0.34415383636951447	0.46811178153786825	0.8048867209111468	0.6923076923076923	Preclinical	PLK inhibitor	PLK1|PLK3	not annotated		Broad Repurposing Hub	
BRD-K53855319	SRT-1720	13	6	2	-0.041239200093433785	-0.1116817805614394	-0.5361096012146392	-0.6181079803379113	-1.0884262690144115	-8.035403744392847	-0.014806451705785916	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K06854232	AM-580	13	7	3	-0.08935407948956037	0.05741394117750965	-1.1616030333642848	-0.6270327874515822	0.225638908812884	-8.151426236870568	0.4222594074045236	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	retinoid receptor agonist	RARA	not annotated		Broad Repurposing Hub	
BRD-K61250553	loperamide	13	5	1	-0.1438529728813781	-0.0420425422489643	-1.8700886474579153	-0.6327312530654977	-0.18793330466030528	-8.22550628985147	0.14910962246358397	0.46811178153786825	0.8048867209111468	0.38461538461538464	Launched	opioid receptor agonist	CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC	gastroenterology	diarrhea	Broad Repurposing Hub	
BRD-K28907958	CD-437	13	6	3	-0.07390073190274146	-0.2702601066463972	-0.960709514735639	-0.6355191133335771	-1.078228636736956	-8.261748473336503	0.3800550882632916	0.46811178153786825	0.8048867209111468	0.46153846153846156	Preclinical	retinoid receptor agonist	RARG	not annotated		Broad Repurposing Hub	
BRD-K58466974	TUL_XXI035	13	5	1	-0.12679819299749087	-0.0292869652748191	-1.6483765089673814	-0.6390511346376884	-0.2515782012138395	-8.307664750289948	0.02165944068334425	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K40758391	BRD-K40758391	13	4	3	-0.008820218825353136	-0.09718906980880843	-0.11466284472959076	-0.652639361301481	-0.818082662650776	-8.484311696919253	-0.0019230722234799312	0.46811178153786825	0.8048867209111468	0.3076923076923077	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A98248982	BRD-A98248982	13	6	2	-0.21199443535836787	-0.06961720097283117	-2.7559276596587825	-0.6572332435934676	-0.40259619029387367	-8.544032166715079	0.12213939542953785	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K51556300	BRD-K51556300	13	4	3	-0.15046882590162872	-0.09437849106100216	-1.9560947367211732	-0.6680296723755605	-0.8219321064634008	-8.684385740882288	0.054269319270343445	0.46811178153786825	0.8048867209111468	0.3076923076923077	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K05649647	BRD-K05649647	13	7	1	-0.09644834023008426	0.02368979508815773	-1.2538284229910954	-0.6700961395117179	0.20349790357171052	-8.711249813652332	0.1501772661621754	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A56592690	PX-12	13	6	2	-0.16255252376890394	-0.21455174754072429	-2.1131828089957514	-0.6979881516191893	-1.3886926121104037	-9.07384597104946	0.13218824909283566	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 2	thioredoxin inhibitor	CNR1|TXN	not annotated		Broad Repurposing Hub	
BRD-K39503511	quiflapon	13	3	1	-0.011089241446378616	-0.1438713191185577	-0.144160138802922	-0.7042220908260971	-1.1882548549133183	-9.154887180739262	-0.16038657954105962	0.46811178153786825	0.8048867209111468	0.23076923076923078	Phase 2	leukotriene synthesis inhibitor	ALOX5|ALOX5AP	not annotated		Broad Repurposing Hub	
BRD-K03073752	TUL_XIX003	13	5	1	-0.13282053964007978	-0.04575068911491787	-1.7266670153210373	-0.7099657816043808	-0.19029905979218878	-9.22955516085695	0.11337796078454813	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K51781482	IKK3-inhibitor-IX	13	6	2	-0.03278063974980578	-0.059378910438332155	-0.4261483167474751	-0.7130002407029026	-0.5786939071138838	-9.269003129137733	0.23395385191990778	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A04706586	bucladesine	13	7	2	-0.18498322381930216	0.06757174933857353	-2.404781909650928	-0.7134106410536266	0.49558398561081424	-9.274338333697147	0.35483903609789336	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	adenosine receptor agonist|cAMP stimulant	PRKACA	dermatology	skin ulcer	Broad Repurposing Hub	
BRD-A68631409	evodiamine	13	4	4	-0.21495858692178868	-0.566020896459885	-2.7944616299832528	-0.7152750394800756	-2.224483023167346	-9.298575513240984	-0.1645081513203108	0.46811178153786825	0.8048867209111468	0.3076923076923077	Preclinical	ATPase inhibitor|TRPV agonist	TRPV1	not annotated		Broad Repurposing Hub	
BRD-K44241590	ASN-05257430	13	6	3	-0.1608569271355063	-0.09291453667937367	-2.091140052761582	-0.7390758681627432	-0.5967869943578539	-9.607986286115661	0.16680714258780846	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K56477805	BRD-K56477805	13	6	1	-0.09287004885620118	-0.06722443955485659	-1.2073106351306153	-0.7422836849016713	-0.26419452968432244	-9.649687903721727	0.1713730818950213	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K05922103	BG-STK33-03	13	4	2	-0.12013720672500394	-0.13053430336888436	-1.5617836874250512	-0.7501107746506601	-1.121303792663045	-9.751440070458582	0.11270935229885463	0.46811178153786825	0.8048867209111468	0.3076923076923077	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A75517195	thiazolopyrimidine	13	7	1	-0.08459414644618148	0.047402097031389284	-1.0997239038003592	-0.7501261275093125	0.379198566363763	-9.751639657621062	0.008226463427910438	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K53414658	tivozanib	13	7	4	-0.3579439197114527	0.07420961240344277	-4.6532709562488845	-0.7708697354610804	0.6462835160520796	-10.021306560994045	0.5632076899592693	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	VEGFR inhibitor	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	oncology	renal cell carcinoma (RCC)	Broad Repurposing Hub	
BRD-K28100108	BRD-K28100108	13	6	1	-0.10531626468666616	-0.05155567476678421	-1.36911144092666	-0.7781014028827886	-0.4489928148333651	-10.115318237476252	0.06758461720668353	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K95606637	BRD-K95606637	13	7	2	-0.16301820081965332	0.08332241419687643	-2.119236610655493	-0.7876765644158417	0.7013609925351255	-10.239795337405942	0.34959259056127984	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K32107296	temozolomide	13	5	1	-0.1329472015516238	-0.14859646550786787	-1.7283136201711091	-0.7930645753644305	-1.4481887352474783	-10.309839479737597	0.2340692366974858	0.46811178153786825	0.8048867209111468	0.38461538461538464	Launched	DNA alkylating agent	MGMT	oncology	glioblastoma|astrocytoma	Broad Repurposing Hub	
BRD-K59036917	BRD-K59036917	13	6	4	-0.22737132862571047	-0.2722742325094536	-2.9558272721342362	-0.7977494495297122	-1.3558453121628689	-10.370742843886259	0.08734140717066251	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K48188942	BG-STK33-59	13	6	0	-0.17762406834993913	-0.022250810272500962	-2.3091128885492087	-0.8039075738887939	-0.16164404083050224	-10.45079846055432	0.1631830344155717	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A04352665	maraviroc	13	6	2	-0.12653459707021808	-0.07460986144543177	-1.644949761912835	-0.8300634261035389	-0.6280236474261677	-10.790824539346005	0.18370882135171157	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	CC chemokine receptor antagonist	CCR5	infectious disease	human immunodeficiency virus (HIV-1)	Broad Repurposing Hub	
BRD-K28470988	L-690330	13	7	3	-0.2406403288994418	0.0407499969005584	-3.1283242756927434	-0.8337855853455763	0.2916012204014101	-10.839212609492492	0.059299973341134946	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	inositol monophosphatase inhibitor	IMPA1	not annotated		Broad Repurposing Hub	
BRD-K64634304	tretinoin	13	7	3	-0.15407530759965404	0.03283935840910009	-2.0029789987955025	-0.8822279810277868	0.297302088903032	-11.468963753361228	0.4166576931109795	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	retinoid receptor agonist|retinoid receptor ligand	ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG	hematologic malignancy	acute promyelocytic leukemia (APL)	Broad Repurposing Hub	
BRD-K56700933	phenethyl-isothiocyanate	13	4	3	-0.16659975088605583	-0.2386500172523446	-2.1657967615187257	-0.8974954441123921	-1.8608230871022025	-11.667440773461097	0.027059106872631945	0.46811178153786825	0.8048867209111468	0.3076923076923077	Phase 2	anticancer agent	CYP2E1	not annotated		Broad Repurposing Hub	
BRD-K61033289	15-delta-prostaglandin-j2	13	4	2	-0.12851270500615947	-0.1993160843849182	-1.670665165080073	-0.9188223655251332	-1.5502957839008786	-11.944690751826732	-0.0628978621501189	0.46811178153786825	0.8048867209111468	0.3076923076923077	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K30064966	BRD-K30064966	13	3	1	-0.1119897632038118	-0.1529744350917452	-1.4558669216495534	-0.921037751871431	-1.3301007633512751	-11.973490774328603	0.20769094532498947	0.46811178153786825	0.8048867209111468	0.23076923076923078	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K35723520	darinaparsin	13	7	3	-0.24836656587166914	0.053584502286745314	-3.228765356331699	-0.9372426678922655	0.45104405663921904	-12.184154682599452	0.21921384449188525	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K98530306	clonidine	13	5	1	-0.14270990474459483	-0.1755410729974619	-1.8552287616797327	-0.9483413493898466	-1.0812126092712837	-12.328437542068006	0.0214040927015818	0.46811178153786825	0.8048867209111468	0.38461538461538464	Launched	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C	cardiology|neurology/psychiatry	hypertension|attention-deficit/hyperactivity disorder (ADHD)	Broad Repurposing Hub	
BRD-K12502280	TG-101348	13	5	5	-0.2533024350985404	-0.2151193370218071	-3.2929316562810254	-0.9538534847313671	-1.7261348196356368	-12.400095301507772	0.19801196455955505	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A79465854	auranofin	13	5	5	-0.2023095126400206	-0.2335160617218053	-2.6300236643202677	-0.9601234113668013	-1.2349126802508479	-12.481604347768418	0.2776653812481807	0.46811178153786825	0.8048867209111468	0.38461538461538464	Launched	NFkB pathway inhibitor	IKBKB|PRDX5|TRPA1	rheumatology	rheumatoid arthritis	Broad Repurposing Hub	
BRD-K92980438	BRD-K92980438	13	4	4	-0.16223080835052509	-0.0978729600560298	-2.109000508556826	-0.971014631433316	-0.5390369840956268	-12.623190208633108	0.05203581887942094	0.46811178153786825	0.8048867209111468	0.3076923076923077	not annotated	not annotated	not annotated	not annotated		not annotated	
