pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	observed_release
BRD-K37720887	SB-525334	PLEKHA1	-0.3150495042403539	-0.3884907960891723	6	CMap2020
BRD-K37720887	SB-525334	PSMC3	-0.3401706243554751	-0.3284370303153991	6	CMap2020
BRD-K37720887	SB-525334	RABEP1	0.6508001436789831	0.5564693957567215	6	CMap2020
BRD-K37720887	SB-525334	RHOH	0.0575555103520552	0.1992054879665374	6	CMap2020
BRD-K37720887	SB-525334	USP6NL	0.1688890000805258	0.2429371597245335	6	CMap2020
BRD-K37720887	SB-525334	ZYX	-0.4359346131483714	-0.1084789931774139	6	CMap2020
BRD-K65991129	SB-705498	BIN1	0.045400016687133	-0.3512499928474426	11	CMap2020
BRD-K65991129	SB-705498	CASP2	0.131359093229879	-0.0303999967873096	11	CMap2020
BRD-K65991129	SB-705498	CASS4	0.5639090917327187	-0.1052500009536743	11	CMap2020
BRD-K65991129	SB-705498	CTSH	-0.332086370749907	0.01910001039505	11	CMap2020
BRD-K65991129	SB-705498	EPHA1	0.5546590983867645	-0.1081499755382537	11	CMap2020
BRD-K65991129	SB-705498	GSTK1	-0.4374227151274681	-0.0724499821662902	11	CMap2020
BRD-K65991129	SB-705498	PICALM	-0.0036772841756994	0.2775000035762787	11	CMap2020
BRD-K65991129	SB-705498	PLEKHA1	-0.0374363525347276	-0.3028000295162201	11	CMap2020
BRD-K65991129	SB-705498	PSMC3	0.1404772773385048	-0.0780499950051307	11	CMap2020
BRD-K65991129	SB-705498	RABEP1	0.98931361599402	0.6035499572753906	11	CMap2020
BRD-K65991129	SB-705498	RHOH	0.3339636332609437	0.3189499974250793	11	CMap2020
BRD-K65991129	SB-705498	USP6NL	2.02267726984891	-0.2408999949693679	11	CMap2020
BRD-K65991129	SB-705498	ZYX	-0.9054181670600716	-0.4971500039100647	11	CMap2020
BRD-K68532323	SB-743921	BIN1	0.4004416643486668	0.2516499981284141	12	CMap2020
BRD-K68532323	SB-743921	CASP2	-0.3937333201368649	-0.6586999893188477	12	CMap2020
BRD-K68532323	SB-743921	CASS4	0.0465000017235676	0.0318999998271465	12	CMap2020
BRD-K68532323	SB-743921	CTSH	0.3376833375853796	0.228699997998774	12	CMap2020
BRD-K68532323	SB-743921	EPHA1	-0.768816664814949	-0.8976999819278717	12	CMap2020
BRD-K68532323	SB-743921	GSTK1	-0.3075333386659622	-0.0767499953508377	12	CMap2020
BRD-K68532323	SB-743921	PICALM	-0.2959583190580209	-0.2886999994516372	12	CMap2020
BRD-K68532323	SB-743921	PLEKHA1	0.1617249939590692	0.1935500018298626	12	CMap2020
BRD-K68532323	SB-743921	PSMC3	0.1781833380809985	0.2102999985218048	12	CMap2020
BRD-K68532323	SB-743921	RABEP1	-0.1164083369076252	-0.2712000012397766	12	CMap2020
BRD-K68532323	SB-743921	RHOH	-0.211816668510437	-0.1635999977588653	12	CMap2020
BRD-K68532323	SB-743921	USP6NL	0.5706583329786857	0.4507499784231186	12	CMap2020
BRD-K68532323	SB-743921	ZYX	0.3806333251607914	-0.0172500004991889	12	CMap2020
BRD-K45168550	SB-756050	BIN1	-0.5532708403964838	-0.3992499858140945	12	CMap2020
BRD-K45168550	SB-756050	CASP2	0.0193499910334746	0.1536749824881553	12	CMap2020
BRD-K45168550	SB-756050	CASS4	0.4638416599482298	0.4514249935746193	12	CMap2020
BRD-K45168550	SB-756050	CTSH	-0.2912666667252779	-0.3745250105857849	12	CMap2020
BRD-K45168550	SB-756050	EPHA1	-0.0665208312372366	0.0413499996066093	12	CMap2020
BRD-K45168550	SB-756050	GSTK1	-0.1608916707336902	-0.0358249992132186	12	CMap2020
BRD-K45168550	SB-756050	PICALM	0.0163916597763697	-0.0997750014066696	12	CMap2020
BRD-K45168550	SB-756050	PLEKHA1	-0.3747333387533824	-0.3420750051736831	12	CMap2020
BRD-K45168550	SB-756050	PSMC3	0.6743374988436699	0.848300039768219	12	CMap2020
BRD-K45168550	SB-756050	RABEP1	0.4414916535218556	0.4545749872922897	12	CMap2020
BRD-K45168550	SB-756050	RHOH	-0.3811541691732903	-0.3728249967098236	12	CMap2020
BRD-K45168550	SB-756050	USP6NL	-0.4907416626811027	-0.0532499998807907	12	CMap2020
BRD-K45168550	SB-756050	ZYX	0.2104124948382377	0.4483750015497207	12	CMap2020
BRD-K86797399	SB-939	BIN1	-0.7890915510555109	-0.9830149412155152	12	CMap2020
BRD-K86797399	SB-939	CASP2	-1.6822057565053303	-1.933003067970276	12	CMap2020
BRD-K86797399	SB-939	CASS4	0.3828036251167456	0.1185701638460159	12	CMap2020
BRD-K86797399	SB-939	CTSH	-0.4076673363645871	-0.4353145211935043	12	CMap2020
BRD-K86797399	SB-939	EPHA1	-0.0650815491875012	-0.2435864135622978	12	CMap2020
BRD-K86797399	SB-939	GSTK1	-2.432201713323593	-2.719761610031128	12	CMap2020
BRD-K86797399	SB-939	PICALM	0.3668031121293704	0.4597029834985733	12	CMap2020
BRD-K86797399	SB-939	PLEKHA1	1.467474386096001	1.4603601098060608	12	CMap2020
BRD-K86797399	SB-939	PSMC3	0.4411789942532778	0.7794186770915985	12	CMap2020
BRD-K86797399	SB-939	RABEP1	0.4452273982266585	0.3489879667758941	12	CMap2020
BRD-K86797399	SB-939	RHOH	1.1472146684924762	1.385675013065338	12	CMap2020
BRD-K86797399	SB-939	USP6NL	1.0921942695664864	1.094104886054993	12	CMap2020
BRD-K86797399	SB-939	ZYX	-2.865701551238696	-2.0957173109054565	12	CMap2020
BRD-K40797222	SC-12267	BIN1	-0.2416166563828786	-0.6325500011444092	6	CMap2020
BRD-K40797222	SC-12267	CASP2	-0.3033833553393681	-0.1054999977350235	6	CMap2020
BRD-K40797222	SC-12267	CASS4	-0.1832999984423319	-0.1848500072956085	6	CMap2020
BRD-K40797222	SC-12267	CTSH	-0.1244500085401038	0.0742000029422342	6	CMap2020
BRD-K40797222	SC-12267	EPHA1	-0.4590499997138977	-0.5289499908685684	6	CMap2020
BRD-K40797222	SC-12267	GSTK1	-0.5455333292484283	-0.8218500018119812	6	CMap2020
BRD-K40797222	SC-12267	PICALM	0.569716677069664	0.69200000166893	6	CMap2020
BRD-K40797222	SC-12267	PLEKHA1	0.6765166570742925	0.4331000000238418	6	CMap2020
BRD-K40797222	SC-12267	PSMC3	0.3892166639367739	0.5574000030755997	6	CMap2020
BRD-K40797222	SC-12267	RABEP1	-0.3752999839683373	-0.4235499911010265	6	CMap2020
BRD-K40797222	SC-12267	RHOH	-0.6183166777094206	-0.3195500001311302	6	CMap2020
BRD-K40797222	SC-12267	USP6NL	-0.136650005976359	0.4203999936580658	6	CMap2020
BRD-K40797222	SC-12267	ZYX	0.3922333270311355	0.2469500005245208	6	CMap2020
BRD-K55748775	SCH-28080	BIN1	-0.1991416613260904	-0.4299499988555908	6	CMap2020
BRD-K55748775	SCH-28080	CASP2	-0.5727249979972839	-0.6685749888420105	6	CMap2020
BRD-K55748775	SCH-28080	CASS4	-0.3658249874909718	-0.4639749825000763	6	CMap2020
BRD-K55748775	SCH-28080	CTSH	-0.2555916557709376	0.0308750122785568	6	CMap2020
BRD-K55748775	SCH-28080	EPHA1	-0.2762833187977473	-0.2476000040769577	6	CMap2020
BRD-K55748775	SCH-28080	GSTK1	-0.130125011006991	-0.269225001335144	6	CMap2020
BRD-K55748775	SCH-28080	PICALM	-0.3539416613057256	-0.2780750021338463	6	CMap2020
BRD-K55748775	SCH-28080	PLEKHA1	-0.0600583304961522	0.372749999165535	6	CMap2020
BRD-K55748775	SCH-28080	PSMC3	-0.1737416585286458	-0.0725499987602233	6	CMap2020
BRD-K55748775	SCH-28080	RABEP1	0.2540249973535537	0.3067499995231628	6	CMap2020
BRD-K55748775	SCH-28080	RHOH	-0.3447916706403096	-0.3374999910593033	6	CMap2020
BRD-K55748775	SCH-28080	USP6NL	0.1536166618267695	0.2075499966740608	6	CMap2020
BRD-K55748775	SCH-28080	ZYX	0.2636166661977768	0.2256250083446502	6	CMap2020
BRD-K17140735	SCH-79797	BIN1	-1.717900037765503	-1.717900037765503	1	CMap2020
BRD-K17140735	SCH-79797	CASP2	-2.527899980545044	-2.527899980545044	1	CMap2020
BRD-K17140735	SCH-79797	CASS4	4.678500175476074	4.678500175476074	1	CMap2020
BRD-K17140735	SCH-79797	CTSH	-1.3392000198364258	-1.3392000198364258	1	CMap2020
BRD-K17140735	SCH-79797	EPHA1	0.0044999998062849	0.0044999998062849	1	CMap2020
BRD-K17140735	SCH-79797	GSTK1	-1.6919000148773191	-1.6919000148773191	1	CMap2020
BRD-K17140735	SCH-79797	PICALM	1.0499999523162842	1.0499999523162842	1	CMap2020
BRD-K17140735	SCH-79797	PLEKHA1	3.6577999591827393	3.6577999591827393	1	CMap2020
BRD-K17140735	SCH-79797	PSMC3	1.6723999977111816	1.6723999977111816	1	CMap2020
BRD-K17140735	SCH-79797	RABEP1	1.256600022315979	1.256600022315979	1	CMap2020
BRD-K17140735	SCH-79797	RHOH	1.2776000499725342	1.2776000499725342	1	CMap2020
BRD-K17140735	SCH-79797	USP6NL	-4.916500091552734	-4.916500091552734	1	CMap2020
BRD-K17140735	SCH-79797	ZYX	0.6080999970436096	0.6080999970436096	1	CMap2020
BRD-K65820248	SDZ-NKT-343	BIN1	-0.0509083314488331	-0.2621500007808208	12	CMap2020
BRD-K65820248	SDZ-NKT-343	CASP2	-0.0585749937842289	0.1055249981582164	12	CMap2020
BRD-K65820248	SDZ-NKT-343	CASS4	0.0418166605134805	0.1395500004291534	12	CMap2020
BRD-K65820248	SDZ-NKT-343	CTSH	-0.2367375146131962	0.0603250018320977	12	CMap2020
BRD-K65820248	SDZ-NKT-343	EPHA1	0.2651499770581722	0.4624249786138534	12	CMap2020
BRD-K65820248	SDZ-NKT-343	GSTK1	0.0382708360751469	-0.1499000042676925	12	CMap2020
BRD-K65820248	SDZ-NKT-343	PICALM	-0.1457124998172124	0.0572749972343444	12	CMap2020
BRD-K65820248	SDZ-NKT-343	PLEKHA1	-0.2275249945620695	-0.3174249827861786	12	CMap2020
BRD-K65820248	SDZ-NKT-343	PSMC3	-0.3372874941366414	-0.2019250020384788	12	CMap2020
BRD-K65820248	SDZ-NKT-343	RABEP1	0.1631791883458694	0.0016500018537044	12	CMap2020
BRD-K65820248	SDZ-NKT-343	RHOH	0.0896208204018573	0.4513500034809112	12	CMap2020
BRD-K65820248	SDZ-NKT-343	USP6NL	-1.068750016391277	-0.5659000128507614	12	CMap2020
BRD-K65820248	SDZ-NKT-343	ZYX	-0.1430458289881547	-0.2180499881505966	12	CMap2020
BRD-K49504902	SEP-227900	BIN1	-0.2189958312859138	-0.2075499892234802	12	CMap2020
BRD-K49504902	SEP-227900	CASP2	0.0006499961018562	0.1375250071287155	12	CMap2020
BRD-K49504902	SEP-227900	CASS4	0.0748458243906498	0.0176499933004379	12	CMap2020
BRD-K49504902	SEP-227900	CTSH	-0.4092541548113028	-0.394225001335144	12	CMap2020
BRD-K49504902	SEP-227900	EPHA1	0.080783346047004	0.0508749932050704	12	CMap2020
BRD-K49504902	SEP-227900	GSTK1	-0.1929541770368814	-0.0653750039637088	12	CMap2020
BRD-K49504902	SEP-227900	PICALM	-0.1839416548609733	-0.0288499891757965	12	CMap2020
BRD-K49504902	SEP-227900	PLEKHA1	0.3462999885280927	0.3531499952077865	12	CMap2020
BRD-K49504902	SEP-227900	PSMC3	0.3723500035703182	0.4301249831914902	12	CMap2020
BRD-K49504902	SEP-227900	RABEP1	0.7020749946435293	0.7128999829292297	12	CMap2020
BRD-K49504902	SEP-227900	RHOH	-0.5044374956438938	-0.4643999934196472	12	CMap2020
BRD-K49504902	SEP-227900	USP6NL	0.7679166917999586	0.3513500094413757	12	CMap2020
BRD-K49504902	SEP-227900	ZYX	-0.1235291759173075	0.0384000018239021	12	CMap2020
BRD-K80700417	SGI-1776	BIN1	0.0540483873337507	0.0500963535159826	18	CMap2020
BRD-K80700417	SGI-1776	CASP2	-0.0056118263552586	-0.0154499989002943	18	CMap2020
BRD-K80700417	SGI-1776	CASS4	0.2881367181738217	0.3387867361307144	18	CMap2020
BRD-K80700417	SGI-1776	CTSH	0.2500233906838629	-0.1116891428828239	18	CMap2020
BRD-K80700417	SGI-1776	EPHA1	-0.0152400062522954	-0.0155508080497384	18	CMap2020
BRD-K80700417	SGI-1776	GSTK1	0.4152825772762298	0.3538447320461273	18	CMap2020
BRD-K80700417	SGI-1776	PICALM	0.2720955244989859	0.2430500090122223	18	CMap2020
BRD-K80700417	SGI-1776	PLEKHA1	-0.1900931480858061	-0.2274999991059303	18	CMap2020
BRD-K80700417	SGI-1776	PSMC3	-0.3908209070149395	-0.2566459700465202	18	CMap2020
BRD-K80700417	SGI-1776	RABEP1	-0.1142363590705725	-0.0871377000585198	18	CMap2020
BRD-K80700417	SGI-1776	RHOH	-0.057463280028767	-0.2818000018596649	18	CMap2020
BRD-K80700417	SGI-1776	USP6NL	-0.4140012080574201	-0.3817499876022339	18	CMap2020
BRD-K80700417	SGI-1776	ZYX	0.2130478999267021	0.1086754091084003	18	CMap2020
BRD-K19477839	SGX-523	BIN1	-0.4714000051220258	-0.5503249913454056	6	CMap2020
BRD-K19477839	SGX-523	CASP2	0.2533416549364726	0.2885749936103821	6	CMap2020
BRD-K19477839	SGX-523	CASS4	0.366649995247523	0.5031749904155731	6	CMap2020
BRD-K19477839	SGX-523	CTSH	-0.0594249963760376	0.1352749913930893	6	CMap2020
BRD-K19477839	SGX-523	EPHA1	-0.3444666812817256	-0.7120750099420547	6	CMap2020
BRD-K19477839	SGX-523	GSTK1	-0.2714916790525118	-0.1831250265240669	6	CMap2020
BRD-K19477839	SGX-523	PICALM	-0.25204998254776	-0.2043249756097793	6	CMap2020
BRD-K19477839	SGX-523	PLEKHA1	-0.3863750025629997	-0.3166500106453895	6	CMap2020
BRD-K19477839	SGX-523	PSMC3	-0.6274333397547404	-0.6630499958992004	6	CMap2020
BRD-K19477839	SGX-523	RABEP1	-0.0006999882558981	-0.1061749942600727	6	CMap2020
BRD-K19477839	SGX-523	RHOH	-0.1174666633208592	-0.0246750116348266	6	CMap2020
BRD-K19477839	SGX-523	USP6NL	0.1002750049034754	0.0570500046014785	6	CMap2020
BRD-K19477839	SGX-523	ZYX	-0.2527499993642171	-0.3647499978542328	6	CMap2020
BRD-K08417745	SID-26681509	BIN1	0.5284000039100647	0.5284000039100647	1	CMap2020
BRD-K08417745	SID-26681509	CASP2	-1.0225000381469729	-1.0225000381469729	1	CMap2020
BRD-K08417745	SID-26681509	CASS4	-0.3962999880313873	-0.3962999880313873	1	CMap2020
BRD-K08417745	SID-26681509	CTSH	-1.0502499341964722	-1.0502499341964722	1	CMap2020
BRD-K08417745	SID-26681509	EPHA1	-1.6162999868392944	-1.6162999868392944	1	CMap2020
BRD-K08417745	SID-26681509	GSTK1	0.2824500203132629	0.2824500203132629	1	CMap2020
BRD-K08417745	SID-26681509	PICALM	1.3148499727249146	1.3148499727249146	1	CMap2020
BRD-K08417745	SID-26681509	PLEKHA1	-0.3815000057220459	-0.3815000057220459	1	CMap2020
BRD-K08417745	SID-26681509	PSMC3	-0.6881999969482422	-0.6881999969482422	1	CMap2020
BRD-K08417745	SID-26681509	RABEP1	-0.0527999922633171	-0.0527999922633171	1	CMap2020
BRD-K08417745	SID-26681509	RHOH	-1.9262499809265137	-1.9262499809265137	1	CMap2020
BRD-K08417745	SID-26681509	USP6NL	1.6988000869750977	1.6988000869750977	1	CMap2020
BRD-K08417745	SID-26681509	ZYX	-0.4541999995708465	-0.4541999995708465	1	CMap2020
BRD-K93095519	SJ-172550	BIN1	-0.0471000000834465	-0.0471000000834465	1	CMap2020
BRD-K93095519	SJ-172550	CASP2	0.9352999925613404	0.9352999925613404	1	CMap2020
BRD-K93095519	SJ-172550	CASS4	-1.2892000675201416	-1.2892000675201416	1	CMap2020
BRD-K93095519	SJ-172550	CTSH	1.1432499885559082	1.1432499885559082	1	CMap2020
BRD-K93095519	SJ-172550	EPHA1	0.3274999856948852	0.3274999856948852	1	CMap2020
BRD-K93095519	SJ-172550	GSTK1	0.6357499957084656	0.6357499957084656	1	CMap2020
BRD-K93095519	SJ-172550	PICALM	0.0494999885559082	0.0494999885559082	1	CMap2020
BRD-K93095519	SJ-172550	PLEKHA1	-1.7502999305725098	-1.7502999305725098	1	CMap2020
BRD-K93095519	SJ-172550	PSMC3	-0.2795499861240387	-0.2795499861240387	1	CMap2020
BRD-K93095519	SJ-172550	RABEP1	-0.0717500001192092	-0.0717500001192092	1	CMap2020
BRD-K93095519	SJ-172550	RHOH	0.6766500473022461	0.6766500473022461	1	CMap2020
BRD-K93095519	SJ-172550	USP6NL	0.521049976348877	0.521049976348877	1	CMap2020
BRD-K93095519	SJ-172550	ZYX	0.847599983215332	0.847599983215332	1	CMap2020
BRD-K20755323	SKI-II	BIN1	-0.449999988079071	-0.449999988079071	1	CMap2020
BRD-K20755323	SKI-II	CASP2	-1.7173999547958374	-1.7173999547958374	1	CMap2020
BRD-K20755323	SKI-II	CASS4	0.5235999822616577	0.5235999822616577	1	CMap2020
BRD-K20755323	SKI-II	CTSH	-2.1166000366210938	-2.1166000366210938	1	CMap2020
BRD-K20755323	SKI-II	EPHA1	0.5436000227928162	0.5436000227928162	1	CMap2020
BRD-K20755323	SKI-II	GSTK1	-0.9021000266075134	-0.9021000266075134	1	CMap2020
BRD-K20755323	SKI-II	PICALM	-0.0524000003933906	-0.0524000003933906	1	CMap2020
BRD-K20755323	SKI-II	PLEKHA1	0.2520000040531158	0.2520000040531158	1	CMap2020
BRD-K20755323	SKI-II	PSMC3	1.5427000522613523	1.5427000522613523	1	CMap2020
BRD-K20755323	SKI-II	RABEP1	1.2130999565124512	1.2130999565124512	1	CMap2020
BRD-K20755323	SKI-II	RHOH	0.7560999989509583	0.7560999989509583	1	CMap2020
BRD-K20755323	SKI-II	USP6NL	-0.883899986743927	-0.883899986743927	1	CMap2020
BRD-K20755323	SKI-II	ZYX	-0.9103999733924866	-0.9103999733924866	1	CMap2020
BRD-K48182764	SL-0101-1	BIN1	0.3099669627845287	0.3143183141946792	12	CMap2020
BRD-K48182764	SL-0101-1	CASP2	0.2619014376153548	0.1062333360314369	12	CMap2020
BRD-K48182764	SL-0101-1	CASS4	0.0291206290324529	-0.1109755635261535	12	CMap2020
BRD-K48182764	SL-0101-1	CTSH	0.0497328129907449	0.1864856109023094	12	CMap2020
BRD-K48182764	SL-0101-1	EPHA1	-0.2015566242237886	-0.125002272427082	12	CMap2020
BRD-K48182764	SL-0101-1	GSTK1	0.0062364414334297	-0.1589750051498413	12	CMap2020
BRD-K48182764	SL-0101-1	PICALM	-0.2221207320690155	0.0125954523682594	12	CMap2020
BRD-K48182764	SL-0101-1	PLEKHA1	-0.2802348149319489	-0.4171556532382965	12	CMap2020
BRD-K48182764	SL-0101-1	PSMC3	-0.0224709150691827	-0.1739895865321159	12	CMap2020
BRD-K48182764	SL-0101-1	RABEP1	0.2167596109211444	0.0410016626119613	12	CMap2020
BRD-K48182764	SL-0101-1	RHOH	0.0232245385025938	0.0812656562775373	12	CMap2020
BRD-K48182764	SL-0101-1	USP6NL	0.0509225291510423	-0.1543799601495266	12	CMap2020
BRD-K48182764	SL-0101-1	ZYX	-0.0659456709399819	-0.0432122852653265	12	CMap2020
BRD-K08478539	SMER-28	BIN1	0.5231000185012817	0.5231000185012817	1	CMap2020
BRD-K08478539	SMER-28	CASP2	0.0510500073432922	0.0510500073432922	1	CMap2020
BRD-K08478539	SMER-28	CASS4	-0.5343999862670898	-0.5343999862670898	1	CMap2020
BRD-K08478539	SMER-28	CTSH	0.2030500024557113	0.2030500024557113	1	CMap2020
BRD-K08478539	SMER-28	EPHA1	-0.0638999938964843	-0.0638999938964843	1	CMap2020
BRD-K08478539	SMER-28	GSTK1	0.155799999833107	0.155799999833107	1	CMap2020
BRD-K08478539	SMER-28	PICALM	-1.3297499418258667	-1.3297499418258667	1	CMap2020
BRD-K08478539	SMER-28	PLEKHA1	-0.9707499742507936	-0.9707499742507936	1	CMap2020
BRD-K08478539	SMER-28	PSMC3	-0.4173000156879425	-0.4173000156879425	1	CMap2020
BRD-K08478539	SMER-28	RABEP1	-0.8697999715805054	-0.8697999715805054	1	CMap2020
BRD-K08478539	SMER-28	RHOH	0.9311000108718872	0.9311000108718872	1	CMap2020
BRD-K08478539	SMER-28	USP6NL	-0.7591999769210815	-0.7591999769210815	1	CMap2020
BRD-K08478539	SMER-28	ZYX	0.6410999894142151	0.6410999894142151	1	CMap2020
BRD-A36630025	SN-38	BIN1	-1.5780000686645508	-1.5780000686645508	1	CMap2020
BRD-K89561498	SN-38	BIN1	-1.2590083380540211	-1.7607749700546265	6	CMap2020
BRD-A36630025	SN-38	CASP2	1.540050029754639	1.540050029754639	1	CMap2020
BRD-K89561498	SN-38	CASP2	-1.4758999645709991	-1.6965999603271484	6	CMap2020
BRD-A36630025	SN-38	CASS4	0.5174499750137329	0.5174499750137329	1	CMap2020
BRD-K89561498	SN-38	CASS4	1.3885249743858974	1.0366749465465546	6	CMap2020
BRD-A36630025	SN-38	CTSH	-0.3588500022888183	-0.3588500022888183	1	CMap2020
BRD-K89561498	SN-38	CTSH	0.5302916566530863	0.4371499717235565	6	CMap2020
BRD-A36630025	SN-38	EPHA1	-0.5584999918937683	-0.5584999918937683	1	CMap2020
BRD-K89561498	SN-38	EPHA1	1.570399984717369	1.941249966621399	6	CMap2020
BRD-A36630025	SN-38	GSTK1	0.9027999639511108	0.9027999639511108	1	CMap2020
BRD-K89561498	SN-38	GSTK1	0.0040916601816813	0.1431249976158142	6	CMap2020
BRD-A36630025	SN-38	PICALM	-1.4174000024795532	-1.4174000024795532	1	CMap2020
BRD-K89561498	SN-38	PICALM	-0.9745667030413946	-1.347100019454956	6	CMap2020
BRD-A36630025	SN-38	PLEKHA1	0.5562999844551086	0.5562999844551086	1	CMap2020
BRD-K89561498	SN-38	PLEKHA1	2.9620582858721414	3.552150011062622	6	CMap2020
BRD-A36630025	SN-38	PSMC3	0.7587500214576721	0.7587500214576721	1	CMap2020
BRD-K89561498	SN-38	PSMC3	0.5001416554053625	0.3445000201463699	6	CMap2020
BRD-A36630025	SN-38	RABEP1	0.654699981212616	0.654699981212616	1	CMap2020
BRD-K89561498	SN-38	RABEP1	-0.548191656668981	-0.7465499639511108	6	CMap2020
BRD-A36630025	SN-38	RHOH	-0.5083000063896179	-0.5083000063896179	1	CMap2020
BRD-K89561498	SN-38	RHOH	-0.775708332657814	-0.5322500243782997	6	CMap2020
BRD-A36630025	SN-38	USP6NL	-2.325000047683716	-2.325000047683716	1	CMap2020
BRD-K89561498	SN-38	USP6NL	2.451574921607971	2.619599938392639	6	CMap2020
BRD-A36630025	SN-38	ZYX	1.4751499891281128	1.4751499891281128	1	CMap2020
BRD-K89561498	SN-38	ZYX	0.8832583328088125	0.9201750159263612	6	CMap2020
BRD-K71281111	SNX-2112	BIN1	0.296658338047564	0.1312499996274709	12	CMap2020
BRD-K71281111	SNX-2112	CASP2	-0.4440249862770239	-0.4865999817848205	12	CMap2020
BRD-K71281111	SNX-2112	CASS4	1.0313999975430004	0.97734996676445	12	CMap2020
BRD-K71281111	SNX-2112	CTSH	0.0444833387931188	0.3240500018000602	12	CMap2020
BRD-K71281111	SNX-2112	EPHA1	0.0965416599065065	0.2150000035762787	12	CMap2020
BRD-K71281111	SNX-2112	GSTK1	0.0661916645864645	0.2081500142812729	12	CMap2020
BRD-K71281111	SNX-2112	PICALM	0.7604083199985325	0.2277500033378601	12	CMap2020
BRD-K71281111	SNX-2112	PLEKHA1	0.6887833327054977	0.4543500021100044	12	CMap2020
BRD-K71281111	SNX-2112	PSMC3	-0.4004333379367987	-0.4016000106930733	12	CMap2020
BRD-K71281111	SNX-2112	RABEP1	0.1711249970636951	0.2791499942541122	12	CMap2020
BRD-K71281111	SNX-2112	RHOH	-0.1210249948004881	-0.2306000031530857	12	CMap2020
BRD-K71281111	SNX-2112	USP6NL	-1.1401499997203548	-0.8601999878883362	12	CMap2020
BRD-K71281111	SNX-2112	ZYX	0.8102916643644372	0.8034499883651733	12	CMap2020
BRD-K62562723	SR-2640	BIN1	-0.3552772677080197	-0.2517000138759613	11	CMap2020
BRD-K62562723	SR-2640	CASP2	0.3954409184780987	0.4695500135421753	11	CMap2020
BRD-K62562723	SR-2640	CASS4	-0.1319908906113017	-0.1004500091075897	11	CMap2020
BRD-K62562723	SR-2640	CTSH	0.1274727271361784	0.0800500065088272	11	CMap2020
BRD-K62562723	SR-2640	EPHA1	0.4564772844314575	0.4568000137805938	11	CMap2020
BRD-K62562723	SR-2640	GSTK1	0.3128818124532699	-0.0231000185012817	11	CMap2020
BRD-K62562723	SR-2640	PICALM	0.210913633081046	0.2378499805927276	11	CMap2020
BRD-K62562723	SR-2640	PLEKHA1	-0.0571272657676176	0.0701000094413757	11	CMap2020
BRD-K62562723	SR-2640	PSMC3	0.7708318074318495	0.7287999987602234	11	CMap2020
BRD-K62562723	SR-2640	RABEP1	-0.4464954517104409	-0.6363999843597412	11	CMap2020
BRD-K62562723	SR-2640	RHOH	0.0822000049731948	0.0502999983727932	11	CMap2020
BRD-K62562723	SR-2640	USP6NL	-0.0136727311394431	0.1726000010967254	11	CMap2020
BRD-K62562723	SR-2640	ZYX	-0.2005999928170984	-0.1822500079870224	11	CMap2020
BRD-K43002771	SR-33805	BIN1	0.1056156124298771	0.1744798123836517	12	CMap2020
BRD-K43002771	SR-33805	CASP2	0.7087124648193518	0.530100017786026	12	CMap2020
BRD-K43002771	SR-33805	CASS4	-0.0709061883389949	0.0772126503288745	12	CMap2020
BRD-K43002771	SR-33805	CTSH	0.0453669379154841	0.0702143162488937	12	CMap2020
BRD-K43002771	SR-33805	EPHA1	-0.1046914048492908	-0.0746250003576278	12	CMap2020
BRD-K43002771	SR-33805	GSTK1	0.5183417747418085	0.5694176256656647	12	CMap2020
BRD-K43002771	SR-33805	PICALM	0.0660426119963328	-0.0599327087402343	12	CMap2020
BRD-K43002771	SR-33805	PLEKHA1	-0.030738445619742	0.141623854637146	12	CMap2020
